id,keyword,location,text,target
8762,rubble,"Scotland, United Kingdom",A 63 year old man charged in connection with a vehicle with a dangerous load driven on the South Deeside Road B9077… https://t.co/FiUyH4EF9U,1
8763,rubble,SCOTLAND,These are some places which are of cultural importance in and to Iran. Anyone who thinks the world would be a better place…,0
8764,rubble,"London, England",And completely rebuilt after WWII bombing had left nothing but rubble https://t.co/kCZn1lws8p,1
8765,rubble,"Lagos, Nigeria",US troops clear rubble from Iraq base days after Iran strike Journalists touring the Ain al-Asad base saw large cra… https://t.co/LWg6lFZz7r,1
8766,rubble,"Brussels, Belgium",#AJE US troops clear rubble from Iraq base days after Iran strike https://t.co/h0YjxsBrM8 #Iraq,1
8767,rubble,"Texas, USA",Photos taken at Iraq base where US troops are stationed show scale of damage following Iranian airstrikes American… https://t.co/IvZvMwGt6V,1
8768,rubble,"Rochester, NY",Crews touring the Ain al-Asad base Monday saw large craters in the ground and damaged military trailers as well as… https://t.co/ufl7xeGIHg,0
8769,rubble,USA USA USA!!!,9. And the only people who will have benefitted will be those massive multi-national corporations -- oil and weapons man…,0
8770,rubble,Cymru,"https://t.co/CggAt6G2TK Blocked drains, 13th January Blocked drain full of sand/rubble in front of 69 King Edward S… https://t.co/iz6AYMMmnM",1
8771,rubble,United States,"US base attack: ""Iran was keen that both the Americans and Iraqis be aware of the strikes before they occurred.""… https://t.co/5WuHjcZIkb",0
8772,rubble,"Doha, Qatar","""The same military commanders who likely informed Trump they would not bomb Shiraz or Yazd had no problem reducing… https://t.co/hUH6YJpHCj",0
8773,rubble,,previous pot hole patch job crumbling. One corner with rubble now exposing metal c… https://t.co/ZbNp7ghBeL,0
8774,rubble,"Indianapolis, IN","Men are afraid. They’ve been told their life has to be lived a certain way, and when it all crashes down, he’s left with r…",0
8775,rubble,Lokshin,"One day, when you sit amongst the ruins and rubble of SA; with EFF warlord… https://t.co/A91UZrXOQl",0
8776,rubble,,"We get a sprawling view of a nice meadow, it looks like the mushroom kingdom. And far in the distance w… https://t.co/NtElHGYK1B",0
8777,rubble,Worldwide,#chaptermasterchallenge Not sure whether to go with rubble or a Daemonic foot crushing him in place. All testing at the mo…,0
8778,rubble,Pakistan,US Troops Clear Rubble from Iraq Base Days After IRGC Attack [PHOTOS] https://t.co/v5SL2MdasA https://t.co/GJj5OavvmL,1
8779,rubble,"Chicago, IL",I'm really offended by the DM's I get accusing me of being nothing more than a sexually frustrated old man. Who had the…,0
8780,rubble,"Chicago, IL",Betty Rubble until portrayed by Rosie O' Donnell.,0
8781,rubble,Parramatta,The rubble from 9/11 since that's all he's got going for him.,1
8782,rubble,,Now our Earth is fragmented; a wasteland of decimated land and rubble. I can't help but take some of the blame for all of this.,0
8783,rubble,"Minot, ND",US troops clear rubble from Iraq base days after Iran strike https://t.co/e5KQrREjxU https://t.co/rElqiinyYn,1
8784,rubble,,Your way or no way huh! Get lost you pile of rubble,0
8785,rubble,"England, United Kingdom",US troops clear rubble from Iraq base days after Iran strike https://t.co/7FODX0b5HE,1
8786,rubble,,Now our Earth is ruined; a wasteland of dirt and rubble. I can't help but take some of the blame for all of this.,0
8787,rubble,Oceanside as much as possible,Oh no. You’d be done if that hit you. They think there were Cars lost in the Hope Sl… https://t.co/bEzIwGzP5m,1
8788,ruin,,It matter not how it all started- whether u were in the wrong or the one wronged. It's wrong for u to hold on to resen…,0
8789,ruin,"Newcastle, New South Wales","We'll ruin his development', 'Looks about 12' - Many NUFC fans react to deal nearing conclusion https://t.co/B0fOxwLeXA",0
8790,ruin,thicc with 5C's,Kara Walker's “The Jubilant Martyrs of Obsolescence and Ruin” is brilliant. One of the art installations I've seen. https://t.co/gAme2YEV2Y,0
8791,ruin,,The Left will try to ruin his career now. https://t.co/jvXSjFyUb6,0
8792,ruin,,"Still sore about #saintsfc fans' protests, Rupe? ""It seems he’s still refusing to take ownership of his…",0
8793,ruin,,can nayeon just ruin my life already,0
8794,ruin,Nadi/Lautoka,"Not today, just cleaned + meds over the next few days to bring down the swelling then attempt surg… https://t.co/f2Q8Dl99ZF",0
8795,ruin,"Olympia, WA",Stay Monkey by Julie Ruin,0
8796,ruin,"Albuquerque, NM","If you rush it, you'll ruin it...pause, pray, and be patient!",0
8797,ruin,X1,junho visited fancafe again 😭 he probably misses oneits same as other members and he cant do nothing but reading their messa…,0
8798,ruin,Everywhere,"If you rush it, you'll ruin it...pause, pray, and be patient!",0
8799,ruin,"Nagpur, India",We fixing minds of Sanghi Trolls who are trying to ruin my beloved country. Don't worry u will soon see the…,0
8800,ruin,@Home,"I did that with coconut oil. But i never went with the prescribed amount, b… https://t.co/f7h4r4HWQY",0
8801,ruin,"Washington, USA","So, ha fuck you. It now branches to chemistry, physics and everything. Why u gotta ruin math for me... why not rece… https://t.co/V0FrQah1hZ",0
8802,ruin,,"ah i miss for timeless so much ;; all that i have now.. make gifs from my bonus cards i even don't put logo, can't ruin such…",0
8803,ruin,,"i remember when he first hmu.., i never knew he’ll ruin my life like this 😂",0
8804,ruin,Massachusetts USA,"Clomantagh tower house, Co. Kilkenny viewed from a 13th century church ruin. An oak timber from the tower house has been…",0
8805,ruin,Alice in wonderland,They would do the same with my two-year-old daughter. The said they would ruin me and my family.” https://t.co/jyx3hWrNWG,0
8806,ruin,Sydney,What better way to deliberately ruin a country for the benefit their multinational corporate masters than to promote their…,0
8807,ruin,,Just remember... Don’t let a few minutes of sadness ruin a whole day of happiness. 🤍,0
8808,ruin,"Pacoima, Los Angeles",twitter loves to ruin quality video yucc,0
8809,ruin,,You can really ruin your day by giving a fuck. I cannot give any more.,0
8810,ruin,"Swansea , United Kingdom",When your parents ruin your day then an hour later act like nothing ever happened but you’re now in a shit mood,0
8811,ruin,,"Silence X1 all you want, the more you try to shut them out, the more oneits will be louder. Oneits are X1's voice. We are the…",0
8812,ruin,Dallas,RSCL apathy delays Brahmani project - The New Indian Express https://t.co/clENSAy75s need your inte… https://t.co/4Lh8tKYTIh,0
8813,ruin,,"One thing I'll say about this is, it takes years to build a good reputation and seconds to ruin it. Fans are a reflection o…",0
8814,ruin,,WE WILL MOT RUIN THE MX TOUR OKAY? WE WILL NOT THE BOYS ARE LOOKING FORWARD TO IT AND WE'LL DO EVERYTHJNG TO MAKE I… https://t.co/fgrDMT44DX,0
8815,ruin,,"Yo VA fam, To start off this year, we need to set the tone with positive vibes. I know everyone has enough negativ… https://t.co/sL4kerpgZr",0
8816,ruin,🎰🎲,"I don’t get the whole Bengals gonna ruin Burrow thing at all, we’ve seen WAY worse teams with the #1 pick",0
8817,ruin,,How he can be allowed to go away with unconditional apology ?What about damages for loss… https://t.co/LwWiv0Wfuc,0
8818,ruin,,No one has the right to ruin someone else's dream. HAN SEUNGWOO CHO SEUNGYOUN KIM WOOSEOK KIM YOHAN LEE HANGYUL CHA JUNH…,0
8819,ruin,funeral home,srupid bitch ruin my day at 9 in the fucking morning,0
8820,ruin,Tõrva,lies can ruin everything,0
8821,ruin,"Scotland, United Kingdom","So, the life I have made may seem wrong to you. But I've never been surer. It's my life to ruin my own way.",0
8822,ruin,Wonderland,Might ruin this for you 🤔,0
8823,ruin,atlas,Unfortunately that’s up to the devs to fix that but this ruin change tells me that’s not happening.. A… https://t.co/pW0yOyRqB8,0
8824,ruin,,We've reached the point in the primary when the candidates have decided to ruin all my friendships,0
8825,ruin,Wherever socks go in the dryer,The Waning: A “sport” loved by many of the upper class. Where they “control the rising population and keep the citi… https://t.co/R6GorXGXOI,0
8826,ruin,Wherever socks go in the dryer,Ruin: A force that follows or attaches itself to a Ruin. Mysterious and deadly. Kifo Sombra (Death Shadow): A term… https://t.co/Wq3q7DVza2,0
8827,ruin,"Planet Earth, Near Heaven",Don't let's your insecurities ruin you.,0
8828,ruin,"Los Angeles, CA",Anyone who still unironically uses the term “Ruin Johnson… https://t.co/9c9nZrug0x,0
8829,ruin,,Sinus problems will literally ruin your sleeping pattern smttttt,0
8830,ruin,,I ruin everything I touch,0
8831,ruin,,unpopular opinion(?): meghan is being extremely disrespectful to a monarchy that has been around for centuries. lik… https://t.co/qghrQWIZc6,0
8832,ruin,All over the fucking place,I’m sorry but strolling really can ruin a party for me. I be ready to get the fuck.,0
8833,ruin,"Tennessee, USA",I think back nearly 40 years to my basic training class and we were mixed back then and no…,0
8834,ruin,Kuala Lumpur City,"Kuantan is a beautiful town before those ""rempitz"" came and ruin everything",0
8835,ruin,,"If you really need to change something change it. And if that’s bad, ruin whatever needs to be changed so you can’t go back t…",0
8836,sandstorm,"Nairobi, Kenya",Darude - Sandstorm,0
8837,sandstorm,anteiku,what song is this DUDUDUDUDU Sandstorm,0
8838,sandstorm,"Melbourne, Victoria",This feud started over a Justin Liger action figure and is going to end with me blasting Sandstorm to a bunch of He… https://t.co/qFhjSya1at,0
8839,sandstorm,pfp by @kewlgingerbat,The most underrated queen of them all #sandstorm #warriorcats https://t.co/gKt1sopfNd,0
8840,sandstorm,Recognized Maniacs,Sandstorm X be like,0
8841,sandstorm,"Apple Valley, CA",Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/msGAn4FBJG,1
8842,sandstorm,"Zachodniopomorskie, Polska",BROOO! you just posted ArachnitCZ Insurgency Sandstorm weapon pack,0
8843,sandstorm,"Walsall, UK","#OTD in 1986: Thierry Sabine, founder of the Paris-Dakar Rally, dies on a helicopter crash while taking part in the organi…",1
8844,sandstorm,,Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/EJpq7BdxOZ,1
8845,sandstorm,Australia,"It’s a new decade, so it’s time to recount my top 3 Baby Crew jokes of the past 10 year! Thanks to for great str…",0
8846,sandstorm,,"""Sometimes fate is like a small sandstorm that keeps changing direction."" (Murakami Haruki, 2002)",0
8847,sandstorm,"Fresno, CA",Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/pe19ITdRsi,1
8848,sandstorm,Nigeria,Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/TaKboA74Te,1
8849,sandstorm,,Tyranitar's sandstorm gonna destroy the whole team before they even get to the destination floor lol,0
8850,sandstorm,,#NowPlaying Darude - Sandstorm https://t.co/oBBaLwbvsM #ListenLive,0
8851,sandstorm,None ya,Sandstorm Cryptid Raihan wants to battle! https://t.co/owL91gXnhg,0
8852,sandstorm,Middle-Earth,Firestar and Sandstorm art I did with 's designs 'cause I'm weak for this relationship https://t.co/u56kp6fIUQ,0
8853,sandstorm,,Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/k9Um4cIdnN,1
8854,sandstorm,"Houston, TX",Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/w0sOE8pFAr,1
8855,sandstorm,"Burlingame, CA",Which #Pokemon type is NOT effected by sandstorm?,0
8856,sandstorm,"Baltimore, MD",Which #Pokemon type is NOT effected by sandstorm?,0
8857,sandstorm,,like if dj sona plays sandstorm everything will be terribly awkward but maybe in a row NICE,0
8858,sandstorm,,#gw2 #GuildWars2 #GW2screenshot The Crash Site 2 Vista in Dry Top makes for a nice sandstorm back drop. https://t.co/vp7KV550Vr,0
8859,sandstorm,,Darude on the outside Sandstorm on the inside,0
8860,sandstorm,,the meme is dead but Sandstorm is a bit of a banger,0
8861,sandstorm,No,I’m live playing some insurgency sandstorm come check out this game!!! https://t.co/s9HOPf7h9n,0
8862,sandstorm,,WE WILL NEVER STOP BEING VOCAL ABOUT THIS. https://t.co/50hlRP7mUH,0
8863,sandstorm,Merica,I've just entered the #giveaway to #WIN a copy of #InsurgencySandstorm on #Steam by check it out now! https://t.co/c7c8R2haPt,0
8864,sandstorm,,The confetti at a #NationalChampionship game is nothing short of breath taking. Feels like an overwhelming sandstorm to…,0
8865,sandstorm,,so interesting to learn that Little Women directed itself and Parasite didn't have any actors in it,0
8866,sandstorm,,I was scrolling through my mmm gif folder and... 😳😳 Miss Jung...i- + Solar Moonbyul Wheein Hwasa + https://…,0
8867,sandstorm,,Mamamoo world tour PLSS!,0
8868,sandstorm,,The final draft of hip sounds really sassy while this one sounds real sensual https://t.co/PwbH0j3TRo,0
8869,sandstorm,,probably the cutest answer and the cutest reaction ever i love just crying all the time https://t.co/f44RSNGbac,0
